Instance,claim inactive tasks,Inactive tasks,Inactive indicator, The number of successors, Successors
j300802_5.sm,8,8,1 0 0 2 2 31,0 18 9 1 3,0 2 1 1 4,0 4 3 1 5,0 4 3 1 6,0 13 7 1 7,0 8 4 2 30 8,1 1 1 1 9,0 12 7 2 29 10,1 7 7 1 11,0 13 10 1 12,0 7 6 1 13,0 16 10 1 14,0 11 9 3 28 27 15,0 2 2 1 16,0 8 7 2 26 17,0 8 4 1 18,0 6 3 1 19,1 13 8 1 20,0 3 2 1 21,0 6 4 1 22,0 6 4 1 23,0 9 5 1 24,0 4 2 1 25,0 13 7 1 32,0 2 2 1 32,1 6 4 1 32,1 3 2 1 32,0 8 5 1 32,0 16 8 1 32,1 2 2 1 32,1 0 0 0
j300802_6.sm,8,8,1 0 0 2 2 7,0 1 1 1 3,0 10 7 2 12 4,0 3 2 1 5,0 9 8 1 6,0 7 5 2 10 8,0 6 6 2 12 10,0 16 8 1 9,0 18 10 2 16 11,0 9 9 2 16 13,0 6 6 1 13,1 10 5 1 13,0 9 9 1 14,1 10 9 1 15,1 4 2 1 17,0 20 10 1 17,0 4 2 1 18,0 11 9 1 19,0 1 1 2 26 20,0 15 10 2 29 21,0 2 1 1 22,0 5 4 1 23,0 8 7 1 24,0 8 8 1 25,1 12 7 1 27,1 7 5 1 27,0 3 3 1 28,0 8 7 1 30,1 3 3 1 30,0 3 2 1 31,0 1 1 1 32,1 0 0 0
j300802_7.sm,8,8,1 0 0 3 2 26 31,0 7 5 1 3,0 5 5 1 4,0 12 9 2 12 5,0 18 10 1 6,0 3 2 1 7,0 11 6 2 14 8,1 17 10 1 9,1 4 2 1 10,0 11 8 1 11,0 4 2 1 13,0 14 7 1 14,0 16 9 1 15,0 9 8 1 15,0 10 6 1 16,0 4 2 2 30 17,0 13 10 2 29 18,1 6 4 1 19,0 18 10 1 20,0 10 6 1 21,0 10 6 1 22,1 14 8 1 23,0 6 4 1 24,0 4 4 1 25,0 11 6 1 27,1 2 1 1 27,1 14 8 1 28,0 1 1 1 32,0 6 6 1 32,0 8 8 1 32,0 7 6 1 32,1 0 0 0
j300802_8.sm,8,8,1 0 0 3 2 4 10,0 13 7 2 13 3,0 7 6 1 5,0 10 7 1 5,0 11 9 1 6,0 5 3 1 7,1 15 8 1 8,0 6 3 1 9,0 10 6 1 11,0 8 8 1 11,0 3 2 1 12,1 5 3 1 14,0 5 5 1 14,0 1 1 2 28 15,1 8 5 1 16,0 11 7 1 17,0 9 7 2 31 18,0 1 1 1 19,1 8 6 2 30 20,0 3 3 1 21,1 13 8 1 22,0 6 3 1 23,0 11 9 1 24,0 3 2 1 25,0 11 6 1 26,1 11 6 1 27,0 10 6 1 29,0 13 9 1 29,0 6 3 1 32,0 7 5 1 32,0 4 3 1 32,1 0 0 0
j300802_9.sm,8,8,1 0 0 5 2 28 29 30 31,0 10 8 1 3,0 9 8 1 4,0 1 1 1 5,0 1 1 1 6,0 4 3 3 27 26 7,0 9 9 1 8,0 8 4 1 9,0 10 9 1 10,0 3 3 1 11,0 4 2 1 12,1 16 9 1 13,0 7 6 1 14,0 3 3 1 15,1 8 5 1 16,1 12 9 1 17,0 14 7 1 18,0 18 9 1 19,0 2 1 1 20,0 18 9 1 21,0 14 10 1 22,0 14 7 1 23,0 16 8 1 24,0 6 6 1 25,0 11 10 1 32,1 2 1 1 32,0 4 4 1 32,1 10 7 1 32,0 2 1 1 32,0 8 6 1 32,1 10 6 1 32,1 0 0 0
j300802_10.sm,8,8,1 0 0 2 2 4,0 11 10 1 3,1 11 10 1 5,0 7 6 1 5,0 13 7 1 6,0 12 7 1 7,0 17 10 1 8,0 15 9 2 12 9,0 18 9 1 10,1 3 3 1 11,0 4 3 1 13,0 8 7 1 13,1 16 8 1 14,0 2 1 1 15,0 14 9 2 24 16,0 4 2 1 17,0 2 1 1 18,0 4 3 1 19,0 10 10 1 20,0 1 1 2 22 21,0 12 8 2 26 23,0 13 8 2 26 25,1 2 2 1 25,0 8 7 1 25,0 1 1 2 29 27,0 12 10 2 29 28,0 8 5 1 28,1 6 6 1 30,0 2 2 1 30,0 2 1 1 31,1 12 10 1 32,1 0 0 0
j300902_1.sm,8,8,1 0 0 2 2 5,1 10 7 1 3,1 9 5 1 4,0 8 5 1 6,0 10 5 1 6,0 2 2 1 7,1 10 9 1 8,0 1 1 1 9,0 13 8 1 10,0 15 9 1 11,0 3 2 1 12,0 2 1 2 16 13,1 5 3 1 14,0 3 3 1 15,1 4 2 1 17,0 11 10 1 17,0 8 4 1 18,0 16 10 1 19,0 4 2 1 20,0 8 7 1 21,0 13 8 2 30 22,0 2 2 1 23,1 9 9 1 24,0 8 8 1 25,0 8 5 1 26,0 4 2 1 27,0 4 2 1 28,0 11 7 1 29,0 12 8 1 31,0 6 6 1 31,0 3 3 1 32,1 0 0 0
j300902_2.sm,8,8,1 0 0 2 2 8,0 4 2 1 3,1 8 4 1 4,0 4 2 1 5,1 3 2 1 6,0 2 1 1 7,0 4 3 1 9,0 4 2 1 9,0 4 3 1 10,0 1 1 1 11,0 11 6 2 23 12,0 16 9 1 13,0 6 5 1 14,0 8 8 1 15,0 8 5 1 16,0 6 3 1 17,0 20 10 1 18,1 6 3 2 31 19,0 15 8 1 20,1 5 5 1 21,0 20 10 1 22,0 2 1 1 24,1 12 7 1 24,0 18 9 1 25,0 13 9 1 26,0 10 5 1 27,0 9 8 1 28,0 3 2 1 29,0 14 7 1 30,1 8 5 1 32,0 14 8 1 32,1 0 0 0
j300902_3.sm,8,8,1 0 0 2 2 7,0 14 8 1 3,0 8 5 1 4,1 4 4 1 5,0 12 9 1 6,1 10 6 1 8,1 16 8 1 8,0 7 5 1 9,0 8 7 1 10,0 10 9 1 11,1 4 4 2 31 12,0 2 1 1 13,0 8 5 1 14,0 8 5 1 15,0 1 1 2 25 16,0 5 3 1 17,0 16 10 1 18,0 16 10 1 19,0 12 10 1 20,1 1 1 1 21,0 4 3 1 22,1 18 10 1 23,0 3 3 1 24,0 1 1 1 26,0 6 5 1 26,0 18 9 1 27,0 10 5 1 28,0 15 8 1 29,0 16 10 1 30,0 4 3 1 32,0 4 3 1 32,1 0 0 0
j300902_4.sm,8,8,1 0 0 1 2,0 4 2 1 3,0 11 8 1 4,0 16 8 2 28 5,0 2 2 1 6,0 13 10 1 7,0 2 1 1 8,0 4 2 1 9,0 2 1 1 10,0 7 7 1 11,0 18 9 1 12,0 9 7 1 13,1 9 6 1 14,0 3 2 2 31 15,1 12 6 1 16,0 6 5 1 17,0 9 8 1 18,0 13 10 1 19,0 20 10 1 20,0 11 6 1 21,0 10 5 1 22,0 12 6 1 23,1 2 2 2 30 24,0 4 4 1 25,0 8 4 1 26,1 10 5 1 27,1 3 2 1 29,0 8 6 1 30,1 4 3 1 32,0 15 8 1 32,0 10 6 1 32,1 0 0 0
j300902_5.sm,8,8,1 0 0 1 2,1 3 3 1 3,1 20 10 1 4,0 4 3 1 5,0 4 2 1 6,0 14 8 1 7,0 20 10 1 8,0 8 6 2 20 9,0 18 9 1 10,1 11 10 1 11,1 15 8 1 12,0 7 6 1 13,0 8 5 1 14,0 2 2 2 31 15,1 9 8 1 16,0 6 4 1 17,0 8 8 2 30 18,0 15 10 1 19,0 5 3 1 21,0 7 7 1 21,0 9 5 1 22,0 6 6 1 23,0 10 8 1 24,0 17 10 1 25,0 2 2 1 26,1 7 4 1 27,0 5 4 1 28,0 10 6 1 29,0 5 5 1 32,0 8 6 1 32,0 7 6 1 32,1 0 0 0
j300902_6.sm,8,8,1 0 0 1 2,0 18 10 1 3,1 4 2 3 31 30 4,0 5 4 1 5,0 13 7 1 6,0 4 3 1 7,0 10 9 1 8,0 9 5 1 9,0 11 7 1 10,0 13 8 1 11,0 17 9 1 12,0 5 4 1 13,0 14 9 2 29 14,0 17 10 1 15,0 16 9 1 16,0 9 8 1 17,0 3 2 1 18,1 13 8 1 19,1 4 3 1 20,0 12 6 1 21,0 16 10 1 22,1 4 3 1 23,0 12 6 1 24,1 5 4 1 25,0 5 4 1 26,0 5 4 1 27,0 7 5 1 28,1 11 8 1 32,0 5 3 1 32,0 3 2 1 32,0 5 3 1 32,1 0 0 0
j300902_7.sm,8,8,1 0 0 2 2 6,0 11 7 1 3,0 3 2 1 4,0 10 5 1 5,0 3 2 1 7,0 4 3 1 7,1 9 6 1 8,0 12 7 1 9,1 5 3 1 10,0 17 10 1 11,0 11 8 2 14 12,0 9 7 1 13,0 20 10 1 15,0 4 3 1 15,0 3 3 1 16,0 11 8 1 17,0 4 3 2 21 18,0 2 2 1 19,0 5 5 1 20,1 2 1 1 22,1 9 9 1 22,0 9 8 1 23,0 14 8 1 24,1 4 2 1 25,0 16 8 1 26,1 13 8 1 27,0 11 7 1 28,0 5 5 1 29,0 4 4 1 30,0 9 8 1 31,0 2 2 1 32,1 0 0 0
j300902_8.sm,8,8,1 0 0 2 2 7,0 2 1 1 3,0 4 4 1 4,0 2 2 1 5,0 4 4 1 6,0 9 9 1 8,0 15 9 1 8,0 16 10 1 9,0 12 8 1 10,0 11 6 1 11,0 12 6 2 31 12,0 13 9 1 13,0 10 5 1 14,1 8 5 1 15,1 3 2 1 16,0 3 2 2 23 17,0 16 9 1 18,0 10 5 1 19,0 14 8 1 20,0 3 3 1 21,0 16 9 1 22,0 2 2 1 24,0 2 1 1 24,0 2 1 1 25,0 16 10 1 26,1 5 3 1 27,1 9 7 1 28,1 2 1 1 29,0 12 6 1 30,0 6 3 1 32,1 7 4 1 32,1 0 0 0
j300902_9.sm,8,8,1 0 0 2 2 31,0 2 1 1 3,0 9 5 1 4,0 2 1 1 5,0 14 7 2 30 6,1 6 4 1 7,0 4 2 1 8,0 5 5 1 9,1 6 3 1 10,0 2 1 1 11,1 1 1 1 12,0 12 9 1 13,0 1 1 1 14,0 7 5 1 15,1 7 5 1 16,0 7 7 2 29 17,0 8 6 1 18,0 6 3 1 19,0 8 6 1 20,0 9 5 1 21,0 10 9 1 22,0 2 2 1 23,0 3 2 1 24,0 3 2 1 25,1 19 10 1 26,0 5 3 1 27,0 8 7 1 28,0 4 2 1 32,1 6 3 1 32,0 3 3 1 32,0 12 8 1 32,1 0 0 0
j300902_10.sm,8,8,1 0 0 1 2,0 2 2 1 3,0 3 2 1 4,0 2 2 3 31 30 5,0 6 3 1 6,0 11 6 1 7,0 7 4 1 8,0 3 2 1 9,0 11 10 1 10,0 10 6 1 11,0 7 6 1 12,0 16 8 1 13,0 2 2 2 29 14,1 5 4 1 15,0 5 3 1 16,0 4 2 1 17,0 5 5 1 18,0 14 10 1 19,0 4 2 1 20,1 9 7 1 21,0 11 7 1 22,1 12 7 1 23,1 17 9 1 24,0 3 2 1 25,0 5 3 1 26,1 3 3 1 27,1 4 2 1 28,0 8 5 1 32,0 12 6 1 32,0 4 4 1 32,0 10 5 1 32,1 0 0 0
j301002_1.sm,8,8,1 0 0 1 2,0 14 9 1 3,0 1 1 1 4,0 12 7 1 5,0 16 8 1 6,0 12 8 1 7,1 3 2 1 8,1 3 2 1 9,0 10 6 1 10,1 3 2 1 11,0 13 10 1 12,0 9 7 1 13,0 5 4 1 14,0 6 3 1 15,0 14 10 1 16,0 5 4 1 17,0 5 5 1 18,0 5 3 1 19,0 2 1 1 20,0 1 1 1 21,0 11 10 1 22,0 8 8 1 23,0 9 7 1 24,1 11 8 1 25,1 14 10 1 26,1 16 10 1 27,0 4 3 1 28,0 10 10 1 29,0 16 9 1 30,0 9 7 1 31,0 3 3 1 32,1 0 0 0
j301002_2.sm,8,8,1 0 0 1 2,0 10 9 1 3,0 2 1 1 4,0 10 7 1 5,0 8 8 1 6,1 13 8 1 7,0 2 2 1 8,0 4 2 1 9,0 6 6 1 10,0 4 2 1 11,1 19 10 1 12,1 10 7 1 13,0 6 4 1 14,0 6 3 1 15,0 18 10 1 16,0 5 4 1 17,0 6 5 1 18,0 5 3 1 19,0 2 1 1 20,1 1 1 1 21,0 16 10 1 22,0 10 8 1 23,0 10 7 1 24,0 10 8 1 25,0 14 10 1 26,0 16 10 1 27,0 6 3 1 28,1 14 10 1 29,0 14 9 1 30,0 7 7 1 31,1 4 3 1 32,1 0 0 0
j301002_3.sm,8,8,1 0 0 1 2,0 9 9 1 3,0 1 1 1 4,0 9 7 1 5,0 12 8 1 6,0 12 8 1 7,0 3 2 1 8,1 3 2 1 9,0 6 6 1 10,0 2 2 1 11,0 20 10 1 12,0 9 7 1 13,0 6 4 1 14,0 6 3 1 15,0 16 10 1 16,1 6 4 1 17,0 8 5 1 18,0 6 3 1 19,0 1 1 1 20,0 1 1 1 21,0 19 10 1 22,0 14 8 1 23,1 11 7 1 24,0 8 8 1 25,1 14 10 1 26,0 16 10 1 27,0 3 3 1 28,1 14 10 1 29,0 16 9 1 30,0 8 7 1 31,1 6 3 1 32,1 0 0 0
j301002_4.sm,8,8,1 0 0 1 2,0 17 9 1 3,0 2 1 1 4,0 11 7 1 5,0 13 8 1 6,0 8 8 1 7,0 3 2 1 8,0 4 2 1 9,0 12 6 1 10,0 4 2 1 11,0 20 10 1 12,0 7 7 1 13,1 5 4 1 14,0 6 3 1 15,1 15 10 1 16,1 6 4 1 17,0 10 5 1 18,0 4 3 1 19,0 2 1 1 20,0 1 1 1 21,1 10 10 1 22,0 9 8 1 23,0 13 7 1 24,1 9 8 1 25,1 17 10 1 26,0 15 10 1 27,0 4 3 1 28,0 17 10 1 29,0 18 9 1 30,0 11 7 1 31,0 6 3 1 32,1 0 0 0
j301002_5.sm,8,8,1 0 0 1 2,0 10 9 1 3,1 1 1 1 4,0 9 7 1 5,0 16 8 1 6,1 11 8 1 7,0 4 2 1 8,0 4 2 1 9,0 12 6 1 10,0 3 2 1 11,1 10 10 1 12,0 11 7 1 13,0 6 4 1 14,0 5 3 1 15,0 19 10 1 16,0 4 4 1 17,0 10 5 1 18,0 4 3 1 19,0 1 1 1 20,0 2 1 1 21,0 11 10 1 22,1 12 8 1 23,1 14 7 1 24,1 14 8 1 25,0 17 10 1 26,0 15 10 1 27,0 3 3 1 28,0 18 10 1 29,0 13 9 1 30,0 9 7 1 31,0 3 3 1 32,1 0 0 0
j301002_6.sm,8,8,1 0 0 1 2,1 9 9 1 3,0 1 1 1 4,0 9 7 1 5,0 13 8 1 6,1 9 8 1 7,0 4 2 1 8,1 3 2 1 9,0 12 6 1 10,0 3 2 1 11,0 19 10 1 12,1 13 7 1 13,0 6 4 1 14,0 5 3 1 15,0 16 10 1 16,0 6 4 1 17,1 5 5 1 18,0 6 3 1 19,0 1 1 1 20,0 2 1 1 21,0 10 10 1 22,0 14 8 1 23,0 8 7 1 24,0 13 8 1 25,0 17 10 1 26,0 15 10 1 27,0 5 3 1 28,0 13 10 1 29,0 18 9 1 30,0 8 7 1 31,1 4 3 1 32,1 0 0 0
j301002_7.sm,8,8,1 0 0 1 2,0 12 9 1 3,0 2 1 1 4,0 10 7 1 5,0 8 8 1 6,1 16 8 1 7,0 4 2 1 8,0 4 2 1 9,0 11 6 1 10,0 2 2 1 11,1 12 10 1 12,0 10 7 1 13,0 5 4 1 14,0 5 3 1 15,1 20 10 1 16,0 5 4 1 17,1 5 5 1 18,1 5 3 1 19,0 2 1 1 20,0 1 1 1 21,0 19 10 1 22,0 13 8 1 23,0 14 7 1 24,0 11 8 1 25,0 12 10 1 26,0 12 10 1 27,0 6 3 1 28,0 11 10 1 29,0 10 9 1 30,1 12 7 1 31,0 4 3 1 32,1 0 0 0
j301002_8.sm,8,8,1 0 0 1 2,0 11 9 1 3,0 1 1 1 4,0 13 7 1 5,0 8 8 1 6,0 8 8 1 7,0 3 2 1 8,0 3 2 1 9,0 8 6 1 10,0 2 2 1 11,0 18 10 1 12,0 12 7 1 13,1 5 4 1 14,0 6 3 1 15,0 16 10 1 16,0 5 4 1 17,1 6 5 1 18,1 5 3 1 19,1 1 1 1 20,1 1 1 1 21,0 14 10 1 22,1 12 8 1 23,0 14 7 1 24,0 10 8 1 25,0 12 10 1 26,0 18 10 1 27,0 5 3 1 28,0 13 10 1 29,0 11 9 1 30,0 13 7 1 31,0 4 3 1 32,1 0 0 0
j301002_9.sm,8,8,1 0 0 1 2,0 16 9 1 3,0 1 1 1 4,0 14 7 1 5,0 14 8 1 6,1 9 8 1 7,0 2 2 1 8,1 2 2 1 9,0 9 6 1 10,0 2 2 1 11,0 12 10 1 12,0 7 7 1 13,0 7 4 1 14,0 6 3 1 15,0 10 10 1 16,0 5 4 1 17,0 7 5 1 18,0 5 3 1 19,0 1 1 1 20,0 1 1 1 21,0 12 10 1 22,1 11 8 1 23,1 11 7 1 24,1 12 8 1 25,0 13 10 1 26,0 16 10 1 27,0 6 3 1 28,0 17 10 1 29,0 13 9 1 30,1 8 7 1 31,0 5 3 1 32,1 0 0 0
j301002_10.sm,8,8,1 0 0 1 2,0 13 9 1 3,0 1 1 1 4,0 8 7 1 5,0 15 8 1 6,0 10 8 1 7,0 3 2 1 8,0 2 2 1 9,0 8 6 1 10,0 3 2 1 11,1 15 10 1 12,0 12 7 1 13,0 7 4 1 14,1 4 3 1 15,0 10 10 1 16,0 5 4 1 17,0 7 5 1 18,1 5 3 1 19,0 1 1 1 20,1 2 1 1 21,0 13 10 1 22,0 13 8 1 23,0 14 7 1 24,0 10 8 1 25,0 14 10 1 26,1 13 10 1 27,0 3 3 1 28,0 17 10 1 29,1 18 9 1 30,0 12 7 1 31,0 4 3 1 32,1 0 0 0
j400102_1.sm,10,10,1 0 0 12 2 3 4 5 6 7 8 9 11 12 15 16,0 2 1 7 35 25 24 19 18 14 10,0 7 6 6 38 35 19 17 13 10,1 8 4 7 40 38 36 35 23 18 17,1 10 5 6 39 36 35 21 19 10,0 4 4 9 39 38 36 33 29 25 24 20 17,0 3 2 7 35 30 29 25 23 20 19,0 17 9 5 37 32 27 20 18,0 10 5 6 41 40 30 26 23 22,0 6 4 6 34 33 31 30 28 22,0 15 8 6 36 31 30 29 28 24,1 9 6 5 37 30 29 23 20,0 18 9 6 37 32 31 30 29 28,0 7 4 5 34 33 30 29 26,0 13 8 3 34 29 17,0 1 1 4 31 30 29 28,0 13 9 3 32 31 28,0 4 4 3 33 30 29,0 1 1 2 34 33,1 5 4 2 31 28,0 17 9 2 30 29,0 9 6 1 29,0 4 4 1 28,1 4 4 1 32,0 8 6 1 28,0 6 6 1 32,0 10 5 1 28,0 5 3 1 42,0 7 7 1 42,1 1 1 1 42,0 9 8 1 42,0 8 7 1 42,0 7 4 1 42,0 12 6 1 42,0 16 9 1 42,0 8 5 1 42,1 8 6 1 42,0 20 10 1 42,1 4 2 1 42,0 16 10 1 42,0 10 5 1 42,1 0 0 0
j400102_2.sm,10,10,1 0 0 13 2 3 4 5 7 8 10 11 12 14 22 23 41,1 7 5 8 38 35 30 21 17 15 13 6,0 2 1 6 40 38 35 30 13 6,0 9 9 8 37 32 28 27 26 20 16 9,0 11 9 9 37 36 32 28 27 26 25 20 17,0 6 3 8 31 29 28 26 25 24 19 18,1 3 2 7 39 35 31 30 27 26 25,0 14 10 6 32 30 28 27 26 24,0 12 10 4 33 29 17 15,0 16 9 5 30 29 28 26 25,0 2 1 4 39 33 25 24,1 2 1 3 33 24 18,0 5 5 3 29 26 25,0 5 3 3 36 32 26,1 2 1 2 25 24,1 9 7 2 25 24,0 5 3 1 24,0 8 4 1 27,0 7 6 1 34,0 7 5 1 24,0 10 6 1 31,0 9 9 1 30,0 2 1 1 24,1 6 4 1 42,0 11 8 1 42,0 12 6 1 42,0 12 9 1 42,0 9 7 1 42,0 13 9 1 42,0 7 6 1 42,1 6 4 1 42,1 10 9 1 42,0 11 9 1 42,0 7 5 1 42,0 4 2 1 42,0 4 3 1 42,0 14 9 1 42,0 12 10 1 42,0 2 1 1 42,0 13 9 1 42,0 9 8 1 42,1 0 0 0
j400102_3.sm,10,10,1 0 0 27 2 3 4 5 6 7 8 11 12 13 14 15 16 28 29 30 31 32 33 34 35 36 37 38 39 40 41,0 16 9 3 25 18 9,0 10 6 3 22 21 20,0 14 9 2 24 10,0 12 6 2 23 17,0 10 10 2 19 18,0 4 2 2 26 21,0 10 8 2 27 18,1 20 10 1 10,0 12 9 1 17,0 11 7 1 18,0 18 9 1 20,1 2 2 1 17,0 12 8 1 19,0 2 1 1 18,0 3 3 1 22,0 5 3 1 42,0 13 8 1 42,0 2 1 1 42,0 5 3 1 42,1 7 4 1 42,0 5 4 1 42,0 3 3 1 42,0 9 5 1 42,0 13 8 1 42,1 11 8 1 42,0 16 9 1 42,0 15 9 1 42,0 17 10 1 42,0 3 3 1 42,0 15 8 1 42,0 15 9 1 42,1 12 7 1 42,0 13 10 1 42,0 7 4 1 42,0 19 10 1 42,1 2 2 1 42,1 20 10 1 42,0 2 2 1 42,0 7 6 1 42,1 12 10 1 42,1 0 0 0
j400102_4.sm,10,10,1 0 0 13 2 3 4 5 6 7 8 9 10 12 21 28 41,0 11 7 10 36 35 34 26 25 22 18 17 14 13,0 11 9 11 40 39 37 36 35 27 24 23 22 19 15,0 6 6 10 40 39 38 35 34 25 24 22 18 13,0 4 4 8 38 37 36 22 20 18 16 13,0 12 10 5 40 39 37 20 11,0 10 6 9 37 36 35 34 31 25 22 16 15,0 10 5 5 33 24 22 13 11,0 9 7 8 39 38 36 35 29 26 18 16,0 6 5 7 36 35 31 30 23 22 19,0 16 8 5 38 34 31 23 15,0 6 4 5 36 34 32 22 18,1 5 5 2 31 15,1 11 9 3 37 31 23,1 7 5 3 32 30 29,0 2 2 3 33 32 30,0 6 3 1 19,0 5 3 2 31 30,1 1 1 2 33 29,0 14 8 2 35 32,0 5 3 2 34 29,0 10 8 1 29,0 13 7 1 29,0 7 5 1 29,0 3 2 1 29,0 8 7 1 30,0 1 1 1 31,0 14 7 1 34,0 9 5 1 42,0 4 2 1 42,0 7 4 1 42,0 12 8 1 42,1 10 7 1 42,1 16 8 1 42,0 4 2 1 42,0 12 8 1 42,0 4 3 1 42,1 2 2 1 42,0 12 7 1 42,0 2 2 1 42,1 11 6 1 42,1 0 0 0
j400102_5.sm,10,10,1 0 0 24 2 3 4 5 11 12 13 14 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41,0 10 6 5 22 19 18 8 6,0 5 4 2 24 10,1 12 9 2 19 9,0 2 1 2 25 23,0 17 10 1 7,0 7 4 1 17,0 5 4 1 15,1 2 2 1 15,1 1 1 1 16,0 4 2 1 21,0 11 8 1 18,0 11 8 1 20,1 3 3 1 16,0 12 7 1 42,0 16 10 1 42,0 4 4 1 42,0 5 4 1 42,0 11 10 1 42,1 14 7 1 42,0 1 1 1 42,0 1 1 1 42,0 2 2 1 42,0 7 5 1 42,0 14 9 1 42,0 8 7 1 42,1 9 7 1 42,0 9 7 1 42,1 11 10 1 42,0 4 2 1 42,0 14 7 1 42,0 4 2 1 42,0 12 6 1 42,0 11 8 1 42,0 8 4 1 42,0 9 9 1 42,0 12 8 1 42,0 15 9 1 42,0 5 3 1 42,0 1 1 1 42,1 6 6 1 42,1 0 0 0
j400102_6.sm,10,10,1 0 0 12 2 3 4 5 6 7 8 9 10 12 13 16,0 2 1 7 35 27 26 19 18 15 11,0 8 8 6 39 35 19 17 14 11,0 5 4 7 40 36 35 32 21 19 11,0 1 1 7 39 38 36 35 25 18 17,0 10 7 9 40 39 36 33 31 27 26 20 17,0 4 3 7 35 27 25 24 22 20 19,0 8 8 6 38 37 32 29 20 18,0 9 8 6 41 38 28 25 24 22,1 7 6 5 37 33 25 22 20,0 7 6 5 34 33 24 23 22,0 6 3 4 36 26 23 22,0 8 8 3 34 22 17,0 11 6 4 37 32 23 22,0 2 1 4 34 33 28 22,0 6 6 2 23 22,0 3 3 2 32 23,1 7 4 2 33 22,0 9 7 2 34 33,0 9 6 1 23,0 8 6 1 22,1 7 4 1 31,0 9 6 1 30,1 12 6 1 31,1 7 7 1 30,0 2 2 1 32,0 6 3 1 30,0 11 9 1 32,0 9 5 1 30,1 8 8 1 42,0 6 3 1 42,0 12 7 1 42,0 1 1 1 42,0 7 4 1 42,1 7 6 1 42,0 10 8 1 42,0 10 7 1 42,1 14 7 1 42,0 11 6 1 42,0 9 5 1 42,0 9 6 1 42,1 0 0 0
j400102_7.sm,10,10,1 0 0 17 2 3 4 6 7 8 9 10 12 13 14 19 20 38 39 40 41,0 6 6 3 15 11 5,0 10 8 7 36 35 33 31 27 26 16,0 5 3 6 33 28 25 23 21 15,0 2 1 5 29 25 22 21 17,0 1 1 5 37 32 29 27 21,0 7 6 4 30 24 23 22,0 10 6 4 32 30 28 25,0 1 1 3 24 22 18,0 10 6 2 28 16,0 13 7 2 22 21,0 5 4 2 27 21,1 14 9 2 34 23,0 5 4 2 31 24,0 10 10 1 22,0 4 2 1 24,0 15 10 1 26,0 2 2 1 23,0 2 1 1 23,0 12 9 1 21,1 12 8 1 42,0 2 1 1 42,0 7 7 1 42,0 10 6 1 42,0 8 6 1 42,1 10 5 1 42,0 12 9 1 42,0 11 7 1 42,0 11 10 1 42,0 7 4 1 42,0 9 9 1 42,1 3 2 1 42,1 7 6 1 42,0 19 10 1 42,1 2 2 1 42,1 3 2 1 42,0 3 3 1 42,0 7 7 1 42,1 4 4 1 42,0 14 9 1 42,0 9 9 1 42,1 0 0 0
j400102_8.sm,10,10,1 0 0 16 2 3 4 5 7 8 9 10 11 14 15 16 24 39 40 41,0 15 8 8 37 36 35 32 28 21 20 17,1 6 5 6 35 30 28 19 18 13,0 11 10 4 20 19 12 6,0 13 9 7 37 34 32 30 27 26 25,0 15 9 5 30 29 27 25 22,1 12 6 4 27 25 23 17,0 9 5 4 34 33 19 18,1 4 2 4 36 30 18 17,0 9 7 5 33 28 27 26 25,0 9 8 5 38 31 28 27 25,0 13 9 3 30 27 25,0 5 5 3 27 26 25,0 19 10 2 29 21,0 3 2 2 32 27,1 7 4 2 28 26,0 11 10 1 26,0 11 7 1 29,0 1 1 1 25,1 7 6 1 31,0 12 7 1 26,0 7 4 1 31,1 12 7 1 28,0 2 2 1 25,0 14 8 1 42,0 9 7 1 42,0 5 4 1 42,1 9 6 1 42,0 14 7 1 42,0 10 8 1 42,0 2 1 1 42,1 4 2 1 42,0 5 3 1 42,0 9 6 1 42,0 7 4 1 42,0 3 3 1 42,0 6 3 1 42,0 18 9 1 42,0 13 7 1 42,0 4 2 1 42,0 18 10 1 42,1 0 0 0
j400102_9.sm,10,10,1 0 0 34 2 5 6 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41,0 8 7 2 9 3,0 7 6 1 4,0 2 2 1 7,0 8 4 1 10,0 6 4 1 8,1 13 7 1 42,0 8 8 1 42,0 2 2 1 42,0 2 1 1 42,0 5 3 1 42,1 13 10 1 42,0 6 6 1 42,0 9 6 1 42,0 3 2 1 42,0 12 6 1 42,1 17 9 1 42,1 2 1 1 42,1 13 9 1 42,0 1 1 1 42,0 7 4 1 42,0 2 1 1 42,1 8 4 1 42,0 16 8 1 42,0 5 4 1 42,0 10 9 1 42,1 13 7 1 42,0 9 6 1 42,0 2 2 1 42,0 13 8 1 42,0 3 2 1 42,0 2 1 1 42,0 3 3 1 42,0 7 7 1 42,0 16 8 1 42,0 7 6 1 42,1 1 1 1 42,0 11 7 1 42,0 2 1 1 42,0 20 10 1 42,0 8 4 1 42,1 0 0 0
