Instance ID,Optimal Value,Optimal Solution
"j2025_4,69,""[0,0,10,16,21,30,37,42,47,48,50,10,60,58,42,21,32,50,4,11,0,69]"""
"j2025_5,87,""[0,0,4,0,17,9,18,25,25,43,34,46,34,20,47,56,63,68,77,63,85,87]"""
"j2025_6,52,""[0,0,9,11,20,21,25,30,31,40,28,50,31,21,45,0,21,9,11,45,39,52]"""
"j2025_7,91,""[0,0,7,9,10,14,18,25,30,45,53,45,35,53,61,68,77,85,77,68,56,91]"""
"j2025_8,74,""[0,10,0,23,27,30,39,27,18,39,41,53,0,43,61,32,67,69,67,48,30,74]"""
"j2025_9,74,""[0,0,6,12,16,22,0,32,37,16,43,52,39,27,4,53,22,61,43,70,6,74]"""
"j2025_10,61,""[0,3,6,0,16,20,20,26,35,6,36,41,49,52,41,38,41,49,26,52,22,61]"""
"j2026_1,76,""[0,0,8,12,22,25,35,44,51,59,62,28,69,62,59,51,41,35,25,12,18,76]"""
"j2026_2,58,""[0,0,2,10,12,21,26,35,37,43,51,21,21,17,26,23,10,10,0,18,2,58]"""
"j2026_3,68,""[0,0,0,10,18,10,19,18,14,27,30,21,37,39,39,45,52,53,53,59,61,68]"""
"j2026_4,63,""[0,0,0,10,15,24,31,36,41,42,44,0,54,42,36,10,14,6,15,0,1,63]"""
"j2026_5,78,""[0,0,4,0,9,4,13,15,15,35,25,32,29,24,38,47,54,59,68,54,57,78]"""
"j2026_6,52,""[0,0,9,11,20,21,25,30,31,40,0,50,9,9,11,0,19,0,0,15,11,52]"""
"j2026_7,80,""[0,0,7,0,9,13,17,24,24,37,47,39,29,29,50,57,66,74,66,57,50,80]"""
"j2026_8,67,""[0,0,15,8,12,25,34,26,0,34,43,46,0,36,54,26,60,62,60,36,24,67]"""
"j2026_9,61,""[0,0,6,12,16,22,0,27,32,4,34,43,12,43,10,16,0,52,27,53,4,61]"""
"j2026_10,47,""[0,0,3,0,6,3,10,12,21,3,22,27,35,38,22,38,27,31,13,22,19,47]"""
"j2027_1,74,""[0,0,8,12,22,25,35,44,25,51,54,23,67,61,51,51,45,35,41,12,0,74]"""
"j2027_2,58,""[0,0,2,10,12,21,26,35,37,43,51,21,21,25,12,56,18,2,0,0,10,58]"""
"j2027_3,65,""[0,0,0,11,17,9,17,23,11,20,27,28,34,36,36,42,49,50,49,55,58,65]"""
"j2027_4,63,""[0,0,0,10,15,24,31,36,41,42,44,0,54,42,36,10,10,6,1,0,0,63]"""
"j2027_5,65,""[0,0,4,0,12,4,13,15,20,31,24,30,24,15,34,43,50,56,55,52,64,65]"""
"j2027_6,52,""[0,0,9,11,20,21,25,30,31,40,0,50,9,9,15,0,6,6,0,11,0,52]"""
"j2027_7,72,""[0,0,7,0,13,9,17,24,24,34,37,29,32,24,42,49,58,66,58,58,42,72]"""
"j2027_8,59,""[0,0,0,10,14,17,26,14,8,26,34,38,0,28,46,46,52,54,52,38,19,59]"""
"j2027_9,61,""[0,0,6,12,16,22,0,27,32,0,34,43,18,6,4,10,0,52,27,22,5,61]"""
"j2027_10,47,""[0,0,3,0,6,3,10,12,21,3,22,27,35,38,22,22,27,22,12,13,25,47]"""
"j2028_1,68,""[0,0,8,12,22,25,35,44,25,51,54,22,61,56,54,51,51,29,25,12,0,68]"""
"j2028_2,58,""[0,0,2,10,12,21,26,35,37,43,51,21,21,14,14,10,3,3,0,0,0,58]"""
"j2028_3,63,""[0,0,0,10,11,9,17,10,9,24,27,21,37,34,27,40,47,48,47,54,56,63]"""
"j2028_4,63,""[0,0,0,10,15,24,31,36,41,42,44,0,54,42,36,13,13,0,0,0,0,63]"""
"j2028_5,64,""[0,0,4,0,12,4,13,15,15,26,24,26,24,15,34,43,50,55,54,40,63,64]"""
"j2028_6,52,""[0,0,9,11,20,21,25,30,31,40,0,50,11,11,11,0,0,0,0,0,0,52]"""
"j2028_7,65,""[0,0,7,0,9,7,13,20,20,25,26,26,25,26,35,42,51,59,51,46,30,65]"""
"j2028_8,54,""[0,0,0,8,12,15,24,11,0,24,31,33,0,31,41,10,47,49,49,49,15,54]"""
"j2028_9,61,""[0,0,6,12,16,22,0,27,32,0,34,43,15,6,4,0,0,52,35,38,0,61]"""
"j2028_10,47,""[0,0,3,0,6,0,10,12,21,0,22,27,35,38,22,25,38,36,12,13,10,47]"""
"j2029_1,91,""[0,0,8,12,29,32,42,60,52,67,70,22,77,85,77,67,51,42,51,12,29,91]"""
"j2029_2,69,""[0,3,5,16,0,12,22,1,25,5,32,40,46,50,32,56,40,59,50,35,39,69]"""
"j2029_3,67,""[0,0,3,7,15,15,0,24,29,17,37,47,52,53,62,55,45,47,63,27,37,67]"""
"j2029_4,88,""[0,0,4,6,17,15,22,6,29,35,44,55,35,58,68,76,54,61,83,22,44,88]"""
"j2029_5,75,""[0,2,16,6,24,17,27,0,35,1,42,52,60,69,74,62,51,42,28,45,10,75]"""
"j2029_6,58,""[0,0,9,12,13,18,24,33,29,40,43,48,50,14,7,51,43,49,33,40,0,58]"""
"j2029_7,72,""[0,4,6,13,4,24,26,0,28,13,19,51,54,46,64,28,24,65,36,46,19,72]"""
"j2029_8,57,""[0,0,3,7,13,15,24,25,35,40,0,48,27,16,15,21,21,0,9,35,7,57]"""
"j2029_9,64,""[0,3,9,12,15,16,0,19,30,13,30,23,37,38,46,36,18,57,50,29,3,64]"""
"j2029_10,105,""[0,0,10,17,17,30,25,40,50,55,64,83,78,90,70,84,92,93,94,100,104,105]"""
"j2030_1,72,""[0,0,8,12,22,25,35,44,25,51,54,35,65,59,51,61,44,45,42,12,0,72]"""
"j2030_2,53,""[0,0,2,9,2,5,15,0,15,0,22,25,31,35,18,40,25,43,35,43,31,53]"""
"j2030_3,48,""[0,0,1,5,13,3,0,19,21,3,29,41,46,37,47,39,37,34,30,46,20,48]"""
"j2030_4,59,""[0,0,4,6,15,9,18,0,26,32,41,45,0,49,41,34,33,34,48,26,16,59]"""
"j2030_5,58,""[0,0,2,2,12,0,15,12,23,0,30,38,43,52,57,52,30,40,28,43,52,58]"""
"j2030_6,56,""[0,0,7,10,11,16,22,31,0,38,41,46,31,10,17,0,11,3,7,5,0,56]"""
"j2030_7,47,""[0,0,2,7,0,11,13,9,15,13,19,24,28,34,39,23,23,40,24,38,27,47]"""
"j2030_8,57,""[0,0,3,7,13,15,24,25,35,40,0,48,9,12,3,12,7,0,0,13,9,57]"""
"j2030_9,49,""[0,0,5,7,10,0,0,13,23,2,12,5,29,30,38,18,13,42,30,20,3,49]"""
"j2030_10,79,""[0,0,10,17,17,25,25,30,40,46,40,57,55,58,60,69,68,68,69,75,77,79]"""
"j2031_1,68,""[0,0,8,12,22,25,35,44,25,51,54,33,61,59,51,51,40,40,25,12,0,68]"""
"j2031_2,52,""[0,0,2,9,10,3,15,2,18,17,25,28,30,34,17,39,24,42,35,34,30,52]"""
"j2031_3,47,""[0,0,1,5,13,0,0,19,21,2,29,39,45,37,46,39,37,39,25,19,12,47]"""
"j2031_4,57,""[0,0,4,6,15,0,18,0,25,31,40,44,6,47,40,31,48,32,38,25,15,57]"""
"j2031_5,58,""[0,0,0,2,12,6,15,0,23,0,30,38,43,52,57,43,30,30,16,16,6,58]"""
"j2031_6,56,""[0,0,7,10,11,16,22,31,0,38,41,46,31,10,7,0,0,6,6,8,0,56]"""
"j2031_7,44,""[0,0,2,7,0,11,13,3,15,9,15,23,26,28,36,33,9,37,34,20,23,44]"""
"j2031_8,57,""[0,0,3,7,13,15,24,25,35,40,0,48,6,7,3,9,0,0,0,9,0,57]"""
"j2031_9,49,""[0,0,5,7,10,0,0,13,23,2,12,5,29,30,38,7,13,42,29,18,0,49]"""
"j2031_10,71,""[0,0,10,8,0,14,17,22,32,38,32,55,55,57,47,61,60,60,61,67,67,71]"""
"j2032_1,68,""[0,0,8,12,22,25,35,44,25,51,54,22,61,54,53,51,35,29,25,12,0,68]"""
"j2032_2,49,""[0,0,2,9,3,2,15,0,15,3,22,25,27,31,15,36,27,39,42,48,19,49]"""
"j2032_3,47,""[0,0,1,5,13,0,0,19,21,0,29,37,42,38,46,40,37,35,24,19,10,47]"""
"j2032_4,57,""[0,0,4,6,15,0,18,0,25,31,40,44,0,47,40,33,31,33,19,10,9,57]"""
"j2032_5,58,""[0,0,0,2,12,0,15,3,23,0,30,38,43,52,57,43,32,32,10,12,3,58]"""
"j2032_6,56,""[0,0,7,10,11,16,22,31,0,38,41,46,41,10,8,0,0,0,0,0,8,56]"""
"j2032_7,44,""[0,0,2,7,0,11,13,0,15,9,11,23,26,26,36,15,9,37,34,36,8,44]"""
"j2032_8,57,""[0,0,3,7,13,15,24,25,35,40,0,48,4,4,15,4,15,15,15,0,0,57]"""
"j2032_9,49,""[0,0,5,7,10,0,0,13,23,0,11,11,29,30,38,7,10,42,42,48,0,49]"""
"j2032_10,61,""[0,0,10,0,0,10,17,22,32,37,31,46,46,51,37,51,50,54,55,57,60,61]"""
"j2033_1,100,""[0,0,0,4,12,20,20,30,0,39,49,50,53,62,64,65,67,73,77,82,91,100]"""
"j2033_2,89,""[0,0,10,20,24,30,32,37,38,42,51,61,65,66,71,78,86,84,32,32,0,89]"""
"j2033_3,103,""[0,0,6,16,20,26,33,42,20,44,48,6,58,67,74,84,88,95,101,96,20,103]"""
"j2033_4,101,""[0,0,6,12,17,19,28,30,39,43,52,61,64,66,67,75,67,85,85,95,95,101]"""
"j2033_5,91,""[0,0,2,6,15,22,32,38,46,51,55,62,71,72,81,82,86,32,64,6,46,91]"""
"j2033_6,70,""[0,0,5,7,9,18,22,24,30,35,37,40,43,46,49,53,2,60,47,60,0,70]"""
"j2033_7,99,""[0,0,6,0,14,21,23,25,33,34,44,14,52,55,57,64,74,82,85,89,82,99]"""
"j2033_8,87,""[0,0,2,11,12,21,22,24,12,34,0,36,13,43,44,49,53,63,72,80,36,87]"""
"j2033_9,97,""[0,0,0,10,19,3,23,26,36,39,23,48,52,57,65,69,73,76,85,91,86,97]"""
"j2033_10,96,""[0,0,8,19,18,21,27,28,2,30,38,46,56,59,67,76,0,77,83,91,46,96]"""
"j2034_1,100,""[0,0,0,4,12,20,20,30,0,39,49,50,53,62,64,65,67,73,77,82,91,100]"""
"j2034_2,89,""[0,0,10,20,24,30,32,37,38,42,51,61,65,66,71,78,86,84,32,32,0,89]"""
"j2034_3,103,""[0,0,6,16,20,26,33,42,20,44,48,6,58,67,74,84,88,95,101,96,20,103]"""
"j2034_4,101,""[0,0,6,12,17,19,28,30,39,43,52,61,64,66,67,75,67,85,85,95,95,101]"""
"j2034_5,91,""[0,0,2,6,15,22,32,38,46,51,55,62,71,72,81,82,86,32,64,6,46,91]"""
"j2034_6,70,""[0,0,5,7,9,18,22,24,30,35,37,40,43,46,49,53,18,60,37,10,17,70]"""
"j2034_7,99,""[0,0,6,0,14,21,23,25,33,34,44,14,52,55,57,64,74,82,85,89,82,99]"""
"j2034_8,87,""[0,0,2,11,12,21,22,24,12,34,0,36,13,43,44,49,53,63,72,80,36,87]"""
"j2034_9,97,""[0,0,0,10,19,3,23,26,36,39,23,48,52,57,65,69,73,76,85,91,86,97]"""
"j2034_10,95,""[0,0,8,18,10,20,26,27,2,29,37,45,55,58,66,75,0,76,82,90,45,95]"""
"j2035_1,100,""[0,0,0,4,12,20,20,30,12,39,49,50,53,62,64,65,67,72,77,82,91,100]"""
"j2035_2,89,""[0,0,10,20,24,30,32,37,38,42,51,61,65,66,71,78,86,84,32,32,0,89]"""
"j2035_3,103,""[0,0,6,16,20,26,33,42,20,44,48,6,58,67,74,84,88,95,101,96,20,103]"""
"j2035_4,101,""[0,0,6,12,17,19,28,30,39,43,52,61,64,66,67,75,67,85,85,95,95,101]"""
"j2035_5,91,""[0,0,2,6,15,22,32,38,46,51,55,62,71,72,81,82,86,32,21,6,63,91]"""
"j2035_6,70,""[0,0,5,7,9,18,22,24,30,35,37,40,43,46,49,53,18,60,37,10,17,70]"""
"j2035_7,99,""[0,0,6,0,14,21,23,25,33,34,44,14,52,55,57,64,74,82,85,89,82,99]"""
"j2035_8,87,""[0,0,2,11,12,21,22,24,12,34,0,36,13,43,44,49,53,63,72,80,36,87]"""
"j2035_9,97,""[0,0,0,10,19,3,23,26,36,39,23,48,52,57,65,69,73,76,85,91,86,97]"""
"j2035_10,95,""[0,0,8,18,10,20,26,27,2,29,37,45,55,58,66,75,0,76,82,90,45,95]"""
"j2036_1,100,""[0,0,0,4,12,20,4,30,0,39,49,50,53,62,64,65,67,73,77,82,91,100]"""
"j2036_2,89,""[0,0,10,20,24,30,32,37,38,42,51,61,65,66,71,78,86,84,32,30,0,89]"""
"j2036_3,103,""[0,0,6,16,20,26,33,42,16,44,48,0,58,67,74,84,88,95,101,96,20,103]"""
"j2036_4,98,""[0,0,6,12,17,19,28,30,39,43,52,61,62,66,67,75,81,85,80,92,92,98]"""
"j2036_5,91,""[0,0,2,6,15,22,32,38,46,51,55,62,71,72,81,82,86,32,0,0,0,91]"""
"j2036_6,70,""[0,0,5,7,9,18,22,24,30,35,37,40,43,46,49,53,0,60,69,0,0,70]"""
"j2036_7,90,""[0,0,6,0,14,21,23,25,33,34,44,14,52,55,58,55,65,73,76,80,79,90]"""
"j2036_8,87,""[0,0,2,11,12,21,22,24,12,34,0,36,13,43,44,49,53,63,72,80,36,87]"""
"j2036_9,97,""[0,0,0,10,19,3,23,26,36,39,23,48,52,57,65,69,73,76,85,91,86,97]"""
"j2036_10,95,""[0,0,8,18,0,20,26,27,0,29,37,45,55,58,66,75,0,76,82,90,45,95]"""
"j2037_1,100,""[0,0,6,4,12,20,20,30,30,39,49,50,53,62,64,65,67,72,77,82,91,100]"""
"j2037_2,70,""[0,0,9,16,22,30,35,38,41,46,50,54,55,56,63,66,68,50,57,41,11,70]"""
"j2037_3,104,""[0,0,4,5,12,17,20,26,31,40,45,55,60,65,74,75,75,86,83,98,93,104]"""
"j2037_4,74,""[0,0,2,11,15,17,23,28,30,33,36,39,11,42,49,55,17,65,72,36,31,74]"""
"j2037_5,66,""[0,0,2,7,9,16,22,27,30,7,31,36,37,38,22,41,49,54,56,41,16,66]"""
"j2037_6,86,""[0,0,1,7,17,27,13,28,36,23,40,43,43,50,57,62,51,63,70,73,83,86]"""
"j2037_7,112,""[0,0,6,10,19,28,32,42,49,52,62,69,75,85,86,94,61,103,107,94,94,112]"""
"j2037_8,92,""[0,0,1,4,0,8,14,19,28,36,43,48,10,51,58,60,65,67,77,87,87,92]"""
"j2037_9,80,""[0,0,4,5,9,13,15,17,18,19,20,26,35,36,39,47,52,49,62,61,71,80]"""
"j2037_10,90,""[0,0,4,13,0,14,20,0,24,31,37,22,40,47,57,65,68,73,81,85,73,90]"""
"j2038_1,100,""[0,0,4,4,12,20,24,30,20,39,49,50,53,62,64,65,67,68,77,82,91,100]"""
"j2038_2,68,""[0,0,9,16,22,30,35,38,41,46,48,52,53,54,61,64,66,43,61,23,9,68]"""
"j2038_3,104,""[0,0,4,5,12,17,20,26,31,40,45,60,55,65,74,75,75,86,83,93,99,104]"""
"j2038_4,74,""[0,0,2,11,15,17,23,28,30,33,36,39,11,42,49,55,11,65,72,34,29,74]"""
"j2038_5,66,""[0,0,2,7,9,16,22,27,30,7,31,36,37,38,9,41,49,54,56,38,2,66]"""
"j2038_6,80,""[0,0,1,7,17,27,7,28,36,36,40,43,40,50,51,56,45,57,64,67,77,80]"""
"j2038_7,111,""[0,0,6,10,19,28,32,42,49,52,62,71,77,87,88,96,52,102,92,100,62,111]"""
"j2038_8,92,""[0,0,1,4,0,8,14,19,28,36,43,48,10,51,58,60,65,67,77,87,87,92]"""
"j2038_9,79,""[0,0,4,5,9,13,15,17,18,19,20,26,35,36,39,56,47,47,61,56,70,79]"""
"j2038_10,90,""[0,0,4,13,0,14,20,0,24,31,37,22,40,47,57,65,68,73,81,85,73,90]"""
"j2039_1,100,""[0,0,4,4,12,20,24,30,10,39,49,50,53,62,64,65,67,70,77,82,91,100]"""
"j2039_2,68,""[0,0,9,16,22,30,35,38,41,46,48,52,53,54,61,64,66,50,41,23,9,68]"""
"j2039_3,104,""[0,0,4,5,12,17,20,26,31,40,45,60,55,65,74,75,75,86,83,93,99,104]"""
"j2039_4,74,""[0,0,2,11,15,17,23,28,30,33,36,39,11,42,49,55,11,65,72,34,29,74]"""
"j2039_5,66,""[0,0,2,7,9,16,22,27,30,7,31,36,37,38,9,41,49,54,56,38,2,66]"""
"j2039_6,80,""[0,0,1,7,17,27,1,28,36,36,40,43,40,50,51,56,45,57,64,67,77,80]"""
"j2039_7,111,""[0,0,6,10,19,28,32,42,49,52,62,71,77,87,88,96,52,102,92,100,62,111]"""
"j2039_8,92,""[0,0,1,4,0,8,14,19,28,36,43,48,10,51,58,60,65,67,77,87,87,92]"""
"j2039_9,75,""[0,0,4,5,9,13,15,17,18,19,20,26,35,36,39,51,41,47,56,56,66,75]"""
"j2039_10,90,""[0,0,4,13,0,14,20,0,24,31,37,22,40,47,57,65,68,73,81,85,73,90]"""
"j2040_1,100,""[0,0,0,4,12,20,4,30,0,39,49,50,53,62,64,65,67,75,77,82,91,100]"""
"j2040_2,68,""[0,0,9,16,22,30,35,38,41,46,48,52,53,54,61,64,66,41,55,23,0,68]"""
"j2040_3,93,""[0,0,4,5,12,17,20,26,31,40,45,55,55,60,69,69,70,86,77,87,88,93]"""
"j2040_4,74,""[0,0,2,11,15,17,23,28,30,33,36,39,11,42,49,55,0,65,72,33,21,74]"""
"j2040_5,66,""[0,0,2,7,9,16,22,27,30,7,31,36,37,38,9,41,49,54,56,54,0,66]"""
"j2040_6,80,""[0,0,1,7,17,27,0,28,36,9,40,43,40,50,51,56,51,57,64,67,77,80]"""
"j2040_7,109,""[0,0,6,10,19,28,32,42,49,52,62,69,75,85,86,94,49,100,88,70,52,109]"""
"j2040_8,90,""[0,0,1,4,0,8,14,19,28,36,43,48,0,51,58,51,65,67,77,87,72,90]"""
"j2040_9,70,""[0,0,4,5,9,13,15,17,15,19,20,26,35,36,39,47,42,35,52,49,61,70]"""
"j2040_10,83,""[0,0,4,13,0,14,20,0,24,31,37,0,40,47,57,65,68,73,74,78,42,83]"""
"j2042_1,110,""[0,0,20,4,12,30,24,40,0,49,59,60,63,72,74,75,77,72,87,92,101,110]"""
"j2042_2,98,""[0,0,9,11,14,17,24,31,40,46,56,64,68,73,81,90,96,54,46,46,17,98]"""
"j2042_3,81,""[0,0,0,1,5,13,19,20,29,31,35,39,6,41,51,59,60,64,73,64,24,81]"""
"j2042_4,90,""[0,0,1,3,13,17,19,22,29,37,38,43,47,57,66,74,81,43,17,7,81,90]"""
"j2042_5,90,""[0,0,4,11,13,16,25,6,27,34,44,46,51,61,67,70,72,80,68,11,53,90]"""
"j2042_6,107,""[0,0,4,12,13,18,27,35,30,42,55,65,72,79,81,83,45,93,96,104,93,107]"""
"j2042_7,85,""[0,0,1,8,18,24,31,33,37,39,36,44,53,60,65,72,80,81,53,60,70,85]"""
"j2042_8,100,""[0,0,7,10,20,21,28,34,35,42,52,11,62,64,54,67,71,82,78,92,80,100]"""
"j2042_9,96,""[0,0,5,13,19,28,38,48,54,60,69,71,75,82,87,89,92,90,78,2,2,96]"""
"j2042_10,90,""[0,0,6,10,11,21,0,24,31,33,42,51,61,62,69,75,80,51,87,89,69,90]"""
"j2043_1,100,""[0,0,14,4,12,20,20,30,6,39,49,50,53,62,64,65,67,60,77,82,91,100]"""
"j2043_2,94,""[0,0,9,11,14,17,24,31,40,46,59,60,64,69,77,86,92,54,46,25,17,94]"""
"j2043_3,81,""[0,0,0,1,5,13,19,20,29,31,35,39,6,41,51,59,60,64,73,64,24,81]"""
"j2043_4,90,""[0,0,1,3,13,17,19,22,29,37,38,43,47,57,66,74,81,42,37,1,19,90]"""
"j2043_5,90,""[0,0,4,11,13,16,25,20,27,34,44,46,51,61,67,70,72,80,68,0,44,90]"""
"j2043_6,107,""[0,0,4,12,13,18,27,35,30,42,45,55,62,69,71,83,73,93,96,104,93,107]"""
"j2043_7,85,""[0,0,1,8,18,24,31,33,37,39,36,44,53,60,65,72,80,81,63,54,44,85]"""
"j2043_8,100,""[0,0,7,10,20,21,28,34,35,42,52,11,62,64,54,67,73,82,73,92,71,100]"""
"j2043_9,96,""[0,0,5,13,19,28,38,48,54,60,69,71,75,82,87,89,92,76,38,2,0,96]"""
"j2043_10,90,""[0,0,6,10,11,21,0,24,31,33,42,51,61,62,69,75,80,51,87,89,63,90]"""
"j2044_1,100,""[0,0,0,4,12,20,5,30,8,39,49,50,53,62,64,65,67,58,77,82,91,100]"""
"j2044_2,89,""[0,0,9,11,14,17,24,31,40,46,54,55,59,64,72,81,87,32,32,17,17,89]"""
"j2044_3,75,""[0,0,0,1,5,13,19,20,29,31,35,39,5,41,51,59,60,64,67,65,14,75]"""
"j2044_4,90,""[0,0,1,3,13,17,19,22,29,37,38,43,47,57,66,74,81,38,29,1,0,90]"""
"j2044_5,90,""[0,0,4,11,13,16,25,0,27,34,44,46,51,61,67,70,72,80,67,0,5,90]"""
"j2044_6,97,""[0,0,4,12,0,18,27,35,18,42,45,55,62,69,71,73,28,83,86,94,95,97]"""
"j2044_7,85,""[0,0,1,8,18,24,31,33,37,39,24,44,53,60,65,72,80,81,53,44,44,85]"""
"j2044_8,98,""[0,0,7,10,20,21,28,34,35,42,52,10,62,64,42,67,71,80,80,90,74,98]"""
"j2044_9,96,""[0,0,5,13,19,28,38,48,54,60,69,71,75,82,87,89,92,73,0,0,0,96]"""
"j2044_10,89,""[0,0,6,10,11,21,0,24,31,33,42,51,61,62,69,75,80,42,87,88,64,89]"""
"j2045_1,113,""[0,0,5,15,23,31,9,41,0,50,60,61,64,73,77,78,80,75,90,95,104,113]"""
"j2045_2,108,""[0,0,5,7,16,18,36,27,7,40,45,46,47,55,65,69,76,86,92,102,47,108]"""
"j2045_3,111,""[0,0,2,4,12,13,23,31,37,40,42,49,59,77,80,67,84,86,96,97,104,111]"""
"j2045_4,114,""[0,0,2,7,15,23,41,33,44,59,60,53,65,73,78,86,94,88,99,107,113,114]"""
"j2045_5,99,""[0,0,6,9,10,11,18,28,48,38,50,59,62,72,80,62,82,87,96,97,92,99]"""
"j2045_6,90,""[0,0,6,10,12,19,25,28,30,37,47,55,58,63,64,68,73,68,80,85,58,90]"""
"j2045_7,120,""[0,0,4,13,14,23,29,38,45,68,49,58,72,79,87,92,87,100,115,109,109,120]"""
"j2045_8,88,""[0,3,4,14,0,17,24,26,24,35,45,46,53,59,64,17,71,73,78,84,74,88]"""
"j2045_9,99,""[0,10,0,13,15,22,23,29,33,37,41,46,52,59,61,65,73,78,83,92,90,99]"""
"j2045_10,90,""[0,6,0,3,7,9,14,29,15,21,34,41,42,52,33,56,64,67,71,82,77,90]"""
"j2047_1,100,""[0,0,0,4,12,20,9,30,4,39,49,50,53,62,64,65,67,58,77,82,91,100]"""
"j2047_2,97,""[0,0,5,7,0,16,25,2,7,29,34,35,36,44,54,58,65,75,81,91,36,97]"""
"j2047_3,102,""[0,0,3,5,2,13,23,33,20,41,43,50,60,68,71,31,75,77,87,88,95,102]"""
"j2047_4,106,""[0,0,2,7,15,23,33,7,36,51,52,45,57,65,70,78,86,80,91,99,105,106]"""
"j2047_5,88,""[0,0,6,9,10,11,21,31,41,11,43,52,57,67,55,55,75,80,85,86,69,88]"""
"j2047_6,84,""[0,0,6,10,12,19,25,28,30,37,47,55,58,10,63,67,72,67,79,55,6,84]"""
"j2047_7,114,""[0,0,4,13,14,23,29,38,45,58,49,62,72,79,87,92,82,100,109,95,17,114]"""
"j2047_8,81,""[0,0,1,11,9,14,21,23,14,32,42,43,50,56,61,14,68,70,71,77,51,81]"""
"j2047_9,99,""[0,10,0,13,15,22,23,29,33,37,41,46,52,59,61,65,73,78,83,92,90,99]"""
"j2047_10,89,""[0,0,1,8,11,13,18,4,19,25,33,40,41,51,47,55,63,66,70,81,76,89]"""
"j20411,115,""[0,0,20,4,12,24,34,40,49,54,64,65,68,77,79,80,82,77,92,97,106,115]"""
"j20412,99,""[0,0,9,11,14,17,24,31,40,46,54,55,59,64,82,91,97,72,72,23,17,99]"""
"j20413,82,""[0,0,0,2,6,14,20,21,30,32,36,40,6,42,52,60,61,70,74,65,21,82]"""
"j20414,99,""[0,0,1,3,13,17,19,22,29,37,38,43,47,57,66,74,81,66,17,10,90,99]"""
"j20415,96,""[0,0,4,11,14,17,26,11,28,35,45,47,52,65,71,74,76,86,84,78,62,96]"""
"j20416,112,""[0,0,4,12,27,18,32,40,32,47,50,60,67,74,76,78,88,98,101,109,98,112]"""
"j20417,104,""[0,0,1,8,18,24,31,33,37,39,31,54,63,77,84,91,99,100,70,77,44,104]"""
"j20418,100,""[0,0,7,10,20,21,28,34,35,42,52,11,62,64,55,67,73,82,73,92,71,100]"""
"j20419,96,""[0,0,5,13,19,28,38,48,54,60,69,71,75,82,87,89,92,78,60,38,5,96]"""
"j20461,103,""[0,0,0,6,15,23,4,33,10,42,52,53,56,65,67,68,70,60,80,85,94,103]"""
"j20462,97,""[0,0,5,7,0,16,25,7,16,29,34,35,36,44,54,58,65,75,81,91,37,97]"""
"j20463,102,""[0,0,2,5,4,13,23,31,20,41,43,50,60,68,71,31,75,77,87,88,95,102]"""
"j20464,114,""[0,0,2,7,15,23,41,33,44,59,60,53,65,73,78,86,94,88,99,107,113,114]"""
"j20465,88,""[0,0,6,9,10,11,21,31,41,11,43,52,55,67,55,57,75,80,85,86,80,88]"""
"j20466,84,""[0,0,6,10,12,19,25,28,30,37,47,55,58,28,63,67,72,67,79,55,6,84]"""
"j20467,114,""[0,0,4,13,14,23,29,38,49,45,53,62,72,79,87,92,72,100,109,100,79,114]"""
"j20468,84,""[0,0,1,11,9,14,21,23,0,32,42,43,50,56,61,18,68,70,74,80,70,84]"""
"j20469,99,""[0,10,0,13,15,22,23,29,33,37,41,46,52,59,61,65,73,78,83,92,90,99]"""
"j20481,117,""[0,0,20,4,12,24,34,40,49,54,64,65,68,77,79,80,82,92,94,99,108,117]"""
"j20482,82,""[0,0,5,11,14,18,21,26,30,39,51,43,47,52,54,65,67,68,69,56,75,82]"""
"j20483,90,""[0,0,1,4,7,9,14,15,19,25,33,40,41,51,55,56,64,67,71,82,77,90]"""
"j20484,114,""[0,0,3,5,11,20,24,32,40,59,45,52,63,72,80,82,88,94,106,112,98,114]"""
"j20485,102,""[0,0,1,8,15,17,24,32,39,42,44,52,56,57,67,75,83,89,100,101,97,102]"""
"j20486,135,""[0,0,8,15,22,29,39,49,53,59,64,70,80,83,92,102,111,119,125,126,132,135]"""
"j20487,129,""[0,0,8,15,16,23,33,43,44,62,65,52,70,79,103,84,94,118,121,125,111,129]"""
"j20488,107,""[0,0,3,8,11,15,19,35,28,41,46,48,56,63,69,76,83,103,105,93,106,107]"""
"j20489,129,""[0,0,7,17,24,33,39,46,47,53,54,64,67,75,80,99,89,122,126,116,106,129]"""
"j204110,93,""[0,0,6,10,11,21,0,24,31,33,42,51,61,62,69,75,80,89,87,92,69,93]"""
"j204610,89,""[0,6,0,3,11,13,18,7,19,25,33,40,41,51,47,55,63,66,75,81,70,89]"""
"j204810,138,""[0,0,4,13,23,31,38,48,57,65,74,78,84,88,95,98,108,117,118,127,132,138]"""
